row_index,datetime,contract,option_type,strike,final_prediction,edge,edge_reason,source,selected_model,quadratic_fit_kind,bandwidth,blend_quadratic_weight,loo_mse,n_train,used_cols
178,09-01-2026 11:35,NIFTY27JAN2625800CE,CE,25800,0.09831971027507791,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,2.668058846564345e-07,10,NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
178,09-01-2026 11:35,NIFTY27JAN2624100PE,PE,24100,0.15667008406748328,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.725,7.521094874122176e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
178,09-01-2026 11:35,NIFTY27JAN2624600PE,PE,24600,0.12848890621975195,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.725,7.521094874122176e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
179,09-01-2026 11:40,NIFTY27JAN2625300CE,CE,25300,0.11800504010793134,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,5.503673385626694e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
179,09-01-2026 11:40,NIFTY27JAN2625800CE,CE,25800,0.09817847500966081,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,5.503673385626694e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
179,09-01-2026 11:40,NIFTY27JAN2625900CE,CE,25900,0.0958662824079255,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,5.503673385626694e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
179,09-01-2026 11:40,NIFTY27JAN2624600PE,PE,24600,0.12835815469357953,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2.5e-05,0.875,9.758633603710488e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
179,09-01-2026 11:40,NIFTY27JAN2624700PE,PE,24700,0.12264459169640063,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2.5e-05,0.875,9.758633603710488e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
179,09-01-2026 11:40,NIFTY27JAN2625000PE,PE,25000,0.10860568832059217,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2.5e-05,0.875,9.758633603710488e-07,11,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
180,09-01-2026 11:45,NIFTY27JAN2625900CE,CE,25900,0.0960564842286793,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.0701751185246004e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
180,09-01-2026 11:45,NIFTY27JAN2626000CE,CE,26000,0.09435388621646368,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.0701751185246004e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
180,09-01-2026 11:45,NIFTY27JAN2626200CE,CE,26200,0.09262782855358154,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.0701751185246004e-06,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626100CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
180,09-01-2026 11:45,NIFTY27JAN2626500CE,CE,26500,0.09215666666666711,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.6383244060254086e-31,3,NIFTY27JAN2626400CE|NIFTY27JAN2626300CE|NIFTY27JAN2626100CE
181,09-01-2026 11:50,NIFTY27JAN2625200CE,CE,25200,0.11861999999999945,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,3.633587828410585e-32,3,NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE
181,09-01-2026 11:50,NIFTY27JAN2625400CE,CE,25400,0.11192219205564928,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.8,2.7293454212744977e-07,9,NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
181,09-01-2026 11:50,NIFTY27JAN2625500CE,CE,25500,0.10850722423857756,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.8,2.7293454212744977e-07,9,NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
181,09-01-2026 11:50,NIFTY27JAN2626000CE,CE,26000,0.09696693370161535,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,4e-05,0.8,2.7293454212744977e-07,9,NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
181,09-01-2026 11:50,NIFTY27JAN2626500CE,CE,26500,0.09313000000000127,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.0138807451809198e-31,3,NIFTY27JAN2626400CE|NIFTY27JAN2626300CE|NIFTY27JAN2626200CE
181,09-01-2026 11:50,NIFTY27JAN2625000PE,PE,25000,0.10855903579727207,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.8,1.3981763082584878e-06,13,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
182,09-01-2026 11:55,NIFTY27JAN2625400CE,CE,25400,0.11456222364900688,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-06,0.95,3.4859789184276344e-07,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
182,09-01-2026 11:55,NIFTY27JAN2625600CE,CE,25600,0.10626776745000364,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-06,0.95,3.4859789184276344e-07,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
182,09-01-2026 11:55,NIFTY27JAN2625800CE,CE,25800,0.10009436124555912,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-06,0.95,3.4859789184276344e-07,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
182,09-01-2026 11:55,NIFTY27JAN2626300CE,CE,26300,0.09379843946057528,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-06,0.95,3.4859789184276344e-07,10,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
182,09-01-2026 11:55,NIFTY27JAN2624200PE,PE,24200,0.1521200253014852,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.7,5.767185470678109e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
182,09-01-2026 11:55,NIFTY27JAN2624300PE,PE,24300,0.14465017890789422,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.7,5.767185470678109e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
182,09-01-2026 11:55,NIFTY27JAN2624500PE,PE,24500,0.13249663187707011,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.7,5.767185470678109e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
182,09-01-2026 11:55,NIFTY27JAN2624900PE,PE,24900,0.1136392054640113,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.7,5.767185470678109e-07,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
183,09-01-2026 12:00,NIFTY27JAN2625600CE,CE,25600,0.11074504542670041,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.95,2.8331503517175545e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
183,09-01-2026 12:00,NIFTY27JAN2625800CE,CE,25800,0.10368865629599507,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.95,2.8331503517175545e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
183,09-01-2026 12:00,NIFTY27JAN2626300CE,CE,26300,0.09533135997018588,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.95,2.8331503517175545e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625500CE|NIFTY27JAN2625700CE|NIFTY27JAN2625900CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
183,09-01-2026 12:00,NIFTY27JAN2623800PE,PE,23800,0.17180000000000817,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,1.404644906106424e-29,3,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE
183,09-01-2026 12:00,NIFTY27JAN2624400PE,PE,24400,0.13814782411759619,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.75,1.337704691200529e-06,11,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
183,09-01-2026 12:00,NIFTY27JAN2624800PE,PE,24800,0.11592496138411776,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,3e-05,0.75,1.337704691200529e-06,11,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
184,09-01-2026 12:05,NIFTY27JAN2625500CE,CE,25500,0.10911458808834745,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.6,1.1550506206560262e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
184,09-01-2026 12:05,NIFTY27JAN2626000CE,CE,26000,0.09551348964059228,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.6,1.1550506206560262e-06,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2625900CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626300CE|NIFTY27JAN2626400CE
184,09-01-2026 12:05,NIFTY27JAN2626500CE,CE,26500,0.09316999999999975,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.5335608418414088e-30,3,NIFTY27JAN2626400CE|NIFTY27JAN2626300CE|NIFTY27JAN2626200CE
184,09-01-2026 12:05,NIFTY27JAN2624600PE,PE,24600,0.12860433714537592,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.7,1.1893262821038772e-06,13,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
185,09-01-2026 12:10,NIFTY27JAN2625500CE,CE,25500,0.1062780888466732,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.85,5.465022525171924e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
185,09-01-2026 12:10,NIFTY27JAN2625900CE,CE,25900,0.09598534463914475,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.85,5.465022525171924e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
185,09-01-2026 12:10,NIFTY27JAN2626300CE,CE,26300,0.09346311804211166,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,1e-07,0.85,5.465022525171924e-07,11,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625400CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2625800CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE|NIFTY27JAN2626200CE|NIFTY27JAN2626400CE|NIFTY27JAN2626500CE
185,09-01-2026 12:10,NIFTY27JAN2624200PE,PE,24200,0.1520039806359159,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.75,5.646018135683745e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
185,09-01-2026 12:10,NIFTY27JAN2624300PE,PE,24300,0.14426393683801217,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,2e-05,0.75,5.646018135683745e-07,12,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624100PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
186,09-01-2026 12:15,NIFTY27JAN2625400CE,CE,25400,0.11306466603054588,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.966029785647634e-05,6,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE
186,09-01-2026 12:15,NIFTY27JAN2625500CE,CE,25500,0.10798979961833055,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.966029785647634e-05,6,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE
186,09-01-2026 12:15,NIFTY27JAN2625800CE,CE,25800,0.09781270038168444,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.966029785647634e-05,6,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE
186,09-01-2026 12:15,NIFTY27JAN2625900CE,CE,25900,0.09610283396946784,False,not_edge,same_row_non_edge_quad_kernel,pure_quadratic,quadratic,1.5e-05,1.0,1.966029785647634e-05,6,NIFTY27JAN2625200CE|NIFTY27JAN2625300CE|NIFTY27JAN2625600CE|NIFTY27JAN2625700CE|NIFTY27JAN2626000CE|NIFTY27JAN2626100CE
186,09-01-2026 12:15,NIFTY27JAN2626200CE,CE,26200,0.09373333333329015,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.0270579578604172e-28,3,NIFTY27JAN2626100CE|NIFTY27JAN2626000CE|NIFTY27JAN2625700CE
186,09-01-2026 12:15,NIFTY27JAN2626300CE,CE,26300,0.09334999999992633,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.0270579578604172e-28,3,NIFTY27JAN2626100CE|NIFTY27JAN2626000CE|NIFTY27JAN2625700CE
186,09-01-2026 12:15,NIFTY27JAN2626400CE,CE,26400,0.09335999999989042,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.0270579578604172e-28,3,NIFTY27JAN2626100CE|NIFTY27JAN2626000CE|NIFTY27JAN2625700CE
186,09-01-2026 12:15,NIFTY27JAN2626500CE,CE,26500,0.09376333333318065,True,edge_no_right_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.0270579578604172e-28,3,NIFTY27JAN2626100CE|NIFTY27JAN2626000CE|NIFTY27JAN2625700CE
186,09-01-2026 12:15,NIFTY27JAN2623800PE,PE,23800,0.1746879999999873,True,edge_no_left_observed,edge_same_row_nearest3_local_quadratic,edge_local_quadratic,quadratic,,1.0,2.019427423420755e-29,3,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE
186,09-01-2026 12:15,NIFTY27JAN2624100PE,PE,24100,0.15713995357283594,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.875,2.600945893551875e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
186,09-01-2026 12:15,NIFTY27JAN2624200PE,PE,24200,0.151544482548591,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.875,2.600945893551875e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
186,09-01-2026 12:15,NIFTY27JAN2624300PE,PE,24300,0.14290854899136599,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.875,2.600945893551875e-07,10,NIFTY27JAN2623900PE|NIFTY27JAN2624000PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624700PE|NIFTY27JAN2624800PE|NIFTY27JAN2624900PE|NIFTY27JAN2625000PE|NIFTY27JAN2625100PE
187,09-01-2026 12:20,NIFTY27JAN2624000PE,PE,24000,0.16197750290505858,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.8,1.7521550834971697e-06,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
187,09-01-2026 12:20,NIFTY27JAN2624700PE,PE,24700,0.12264442078796967,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.8,1.7521550834971697e-06,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
187,09-01-2026 12:20,NIFTY27JAN2624800PE,PE,24800,0.1157914060960758,False,not_edge,same_row_non_edge_quad_kernel,quadratic_kernel_blend,quadratic,5e-07,0.8,1.7521550834971697e-06,10,NIFTY27JAN2623800PE|NIFTY27JAN2623900PE|NIFTY27JAN2624100PE|NIFTY27JAN2624200PE|NIFTY27JAN2624300PE|NIFTY27JAN2624400PE|NIFTY27JAN2624500PE|NIFTY27JAN2624600PE|NIFTY27JAN2624900PE|NIFTY27JAN2625100PE
